user_id,join_date,device_type,traffic_source
8246,2026-05-19 02:30:36.565682,Mobile,Paid Social
8247,2026-05-15 23:20:08.830295,Mobile,Direct
8248,2026-05-16 19:49:07.653934,Mobile,Organic
8249,2026-05-28 01:18:45.734259,Mobile,Paid Social
8250,2026-05-16 05:35:05.473894,Desktop,Organic
8251,2026-05-09 20:17:15.559822,Mobile,Organic
8252,2026-05-18 15:04:49.691286,Mobile,Email
8253,2026-05-19 03:09:48.294688,Tablet,Paid Social
8254,2026-05-25 14:22:16.579459,Mobile,Organic
8255,2026-05-08 09:39:37.446279,Mobile,Email
8256,2026-06-04 21:11:12.028672,Tablet,Organic
8257,2026-05-12 23:18:15.606041,Tablet,Paid Social
8258,2026-05-31 01:42:02.403353,Mobile,Direct
8259,2026-05-24 09:41:09.153638,Mobile,Email
8260,2026-06-02 08:56:58.978399,Tablet,Direct
8261,2026-05-06 23:55:57.668337,Mobile,Email
8262,2026-05-14 03:12:38.785895,Mobile,Email
8263,2026-05-22 07:41:29.910448,Tablet,Paid Social
8264,2026-05-26 05:12:15.973440,Desktop,Organic
8265,2026-05-12 18:39:41.424304,Desktop,Paid Social
8266,2026-06-01 04:12:04.253436,Mobile,Direct
8267,2026-06-01 12:14:17.805823,Desktop,Direct
8268,2026-06-04 12:11:01.370657,Tablet,Paid Social
8269,2026-05-14 00:43:51.483992,Desktop,Email
8270,2026-05-24 10:29:08.787353,Mobile,Organic
8271,2026-06-05 01:03:19.356397,Mobile,Email
8272,2026-05-24 14:13:47.696960,Mobile,Direct
8273,2026-05-09 06:33:33.523037,Tablet,Paid Social
8274,2026-05-10 05:49:55.884375,Mobile,Organic
8275,2026-06-05 19:40:03.782573,Desktop,Direct
8276,2026-05-31 00:42:58.048553,Tablet,Direct
8277,2026-05-08 22:23:20.890295,Tablet,Organic
8278,2026-05-22 03:12:17.324523,Tablet,Email
8279,2026-05-26 10:03:12.159965,Tablet,Email
8280,2026-06-02 03:18:14.640902,Desktop,Organic
8281,2026-05-17 15:58:31.507205,Mobile,Direct
8282,2026-05-17 13:34:51.956826,Tablet,Organic
8283,2026-05-09 02:33:55.679235,Desktop,Email
8284,2026-06-02 15:53:31.933378,Tablet,Organic
8285,2026-05-16 06:55:12.177633,Tablet,Email
8286,2026-05-21 10:36:05.773543,Mobile,Paid Social
8287,2026-05-26 19:36:55.799517,Mobile,Email
8288,2026-05-29 17:02:06.312471,Tablet,Email
8289,2026-05-17 20:40:41.587430,Desktop,Email
8290,2026-05-16 01:10:57.017785,Desktop,Paid Social
8291,2026-05-07 18:15:01.752056,Tablet,Paid Social
8292,2026-05-15 23:21:32.025656,Mobile,Email
8293,2026-05-23 13:09:01.732090,Desktop,Direct
8294,2026-05-08 09:53:35.179549,Tablet,Email
8295,2026-05-21 02:14:19.451662,Mobile,Paid Social
8296,2026-05-27 05:29:23.939323,Tablet,Organic
8297,2026-05-12 12:31:01.669511,Desktop,Direct
8298,2026-05-19 01:27:12.169712,Tablet,Organic
8299,2026-06-04 07:36:57.864900,Tablet,Direct
8300,2026-05-15 07:39:21.969977,Tablet,Email
8301,2026-05-15 22:01:55.702037,Mobile,Direct
8302,2026-05-17 05:07:55.010612,Desktop,Organic
8303,2026-05-14 19:36:33.668452,Tablet,Email
8304,2026-05-12 15:17:56.562696,Desktop,Email
8305,2026-05-28 02:52:35.947318,Mobile,Paid Social
8306,2026-05-10 19:28:51.275792,Mobile,Direct
8307,2026-05-22 04:06:23.787172,Desktop,Organic
8308,2026-06-05 03:57:14.335369,Mobile,Email
8309,2026-05-27 23:05:40.476127,Mobile,Email
8310,2026-06-04 14:36:34.067713,Mobile,Paid Social
8311,2026-05-11 16:56:13.495384,Mobile,Paid Social
8312,2026-05-07 21:22:17.492661,Mobile,Organic
8313,2026-05-23 08:21:50.528344,Mobile,Direct
8314,2026-05-29 18:09:23.130642,Tablet,Email
8315,2026-05-16 15:08:46.852693,Desktop,Email
8316,2026-06-04 03:14:33.493592,Desktop,Email
8317,2026-06-05 17:35:45.313275,Desktop,Paid Social
8318,2026-05-22 11:16:41.414882,Tablet,Paid Social
8319,2026-05-18 13:42:50.702819,Desktop,Paid Social
8320,2026-05-08 19:46:42.274084,Mobile,Organic
8321,2026-05-09 21:12:08.837674,Desktop,Organic
8322,2026-05-28 18:47:51.395153,Desktop,Email
8323,2026-05-26 19:23:28.776027,Mobile,Email
8324,2026-05-11 12:54:05.271851,Mobile,Direct
8325,2026-05-08 01:42:00.182129,Desktop,Paid Social
8326,2026-05-27 04:03:08.491460,Mobile,Paid Social
8327,2026-05-18 06:34:54.462743,Tablet,Organic
8328,2026-05-12 14:17:31.100982,Mobile,Direct
8329,2026-05-24 07:28:22.498549,Mobile,Direct
8330,2026-05-17 18:23:14.518914,Mobile,Organic
8331,2026-05-10 16:39:24.902959,Desktop,Email
8332,2026-05-28 22:22:38.194302,Mobile,Email
8333,2026-05-19 10:35:49.083712,Tablet,Paid Social
8334,2026-06-04 03:33:24.224224,Tablet,Direct
8335,2026-05-26 20:01:51.034337,Tablet,Paid Social
8336,2026-05-20 00:42:09.014879,Desktop,Email
8337,2026-06-01 00:54:23.493228,Mobile,Email
8338,2026-05-13 22:49:48.961365,Desktop,Email
8339,2026-05-27 23:53:38.648152,Desktop,Paid Social
8340,2026-05-29 07:09:24.975631,Tablet,Organic
8341,2026-05-24 17:33:19.791131,Desktop,Paid Social
8342,2026-05-13 20:47:25.924860,Desktop,Organic
8343,2026-05-10 13:51:20.443841,Tablet,Email
8344,2026-05-07 22:41:37.703055,Desktop,Direct
8345,2026-05-24 09:54:55.007892,Tablet,Direct
8346,2026-05-09 12:07:16.071502,Tablet,Email
8347,2026-05-18 05:00:58.419246,Tablet,Paid Social
8348,2026-05-26 03:13:33.296858,Desktop,Direct
8349,2026-05-18 21:14:28.520181,Mobile,Direct
8350,2026-05-14 05:15:42.342978,Desktop,Paid Social
8351,2026-05-23 03:23:26.919853,Desktop,Direct
8352,2026-05-31 07:33:54.346789,Desktop,Paid Social
8353,2026-06-01 22:15:35.812705,Desktop,Organic
8354,2026-05-23 04:39:35.990239,Tablet,Direct
8355,2026-05-29 09:23:11.635024,Tablet,Organic
8356,2026-05-16 04:25:28.689826,Mobile,Paid Social
8357,2026-05-15 08:37:01.266247,Mobile,Email
8358,2026-05-10 19:36:16.506923,Mobile,Paid Social
8359,2026-05-19 14:34:37.332686,Mobile,Organic
8360,2026-05-25 21:31:04.541967,Mobile,Organic
8361,2026-06-03 09:07:09.637938,Desktop,Direct
8362,2026-05-13 00:58:54.060326,Tablet,Direct
8363,2026-06-04 02:39:07.297808,Mobile,Email
8364,2026-05-27 23:13:00.146785,Tablet,Paid Social
8365,2026-05-14 23:53:10.154041,Tablet,Paid Social
8366,2026-05-07 10:04:48.452969,Mobile,Direct
8367,2026-05-30 15:16:45.627586,Mobile,Direct
8368,2026-05-17 00:43:03.831089,Mobile,Email
8369,2026-05-25 09:57:30.688538,Tablet,Paid Social
8370,2026-05-24 09:43:44.096319,Desktop,Email
8371,2026-05-15 13:35:24.132996,Tablet,Organic
8372,2026-05-22 16:55:48.791572,Tablet,Organic
8373,2026-06-05 03:37:31.399512,Desktop,Paid Social
8374,2026-05-19 11:41:04.771585,Desktop,Paid Social
8375,2026-06-01 08:57:57.734154,Mobile,Paid Social
8376,2026-05-23 05:03:26.455002,Tablet,Direct
8377,2026-05-21 00:17:00.123703,Desktop,Paid Social
8378,2026-06-02 14:12:43.756718,Mobile,Direct
8379,2026-05-08 06:01:58.989234,Tablet,Email
8380,2026-05-08 19:43:55.479468,Tablet,Direct
8381,2026-05-25 11:44:32.121824,Desktop,Paid Social
8382,2026-05-09 16:03:26.410553,Desktop,Email
8383,2026-06-05 15:50:56.287087,Desktop,Direct
8384,2026-05-16 09:53:08.225034,Tablet,Paid Social
8385,2026-05-25 05:17:51.142461,Tablet,Organic
8386,2026-06-05 03:08:21.575871,Tablet,Direct
8387,2026-06-03 21:23:22.047426,Tablet,Paid Social
8388,2026-05-30 09:14:57.096948,Mobile,Paid Social
8389,2026-06-01 03:23:32.873380,Tablet,Organic
8390,2026-05-25 04:26:59.503513,Desktop,Paid Social
8391,2026-06-04 16:57:55.964338,Desktop,Organic
8392,2026-06-04 09:07:16.688145,Desktop,Direct
8393,2026-05-07 03:06:12.687475,Tablet,Direct
8394,2026-06-03 19:17:00.450431,Tablet,Direct
8395,2026-05-12 20:16:32.329338,Mobile,Direct
8396,2026-05-18 15:53:08.218634,Mobile,Organic
8397,2026-05-11 22:52:25.122700,Mobile,Direct
8398,2026-05-25 20:53:55.149921,Desktop,Direct
8399,2026-05-09 07:10:30.797070,Tablet,Organic
8400,2026-05-12 23:30:20.894634,Mobile,Email
8401,2026-05-17 17:11:01.934252,Tablet,Paid Social
8402,2026-05-14 17:18:57.230313,Desktop,Paid Social
8403,2026-05-11 03:08:01.799597,Desktop,Email
8404,2026-05-19 00:42:32.506052,Mobile,Organic
8405,2026-05-29 09:38:17.644235,Desktop,Email
8406,2026-05-24 06:19:11.649198,Tablet,Email
8407,2026-05-17 02:22:07.082667,Tablet,Email
8408,2026-05-25 23:19:25.771048,Mobile,Paid Social
8409,2026-05-09 00:17:59.675326,Tablet,Organic
8410,2026-05-30 04:16:51.562865,Mobile,Paid Social
8411,2026-05-12 13:22:13.399907,Tablet,Paid Social
8412,2026-05-20 09:54:35.552158,Mobile,Direct
8413,2026-05-22 23:05:00.579421,Tablet,Organic
8414,2026-05-18 02:16:52.820025,Desktop,Organic
8415,2026-05-17 10:52:25.931912,Mobile,Organic
8416,2026-05-31 06:18:25.939358,Tablet,Paid Social
8417,2026-05-30 12:18:58.883693,Mobile,Direct
8418,2026-05-21 11:37:34.318147,Mobile,Email
8419,2026-05-11 10:30:24.412438,Desktop,Paid Social
8420,2026-05-19 12:00:35.926338,Tablet,Email
8421,2026-05-26 00:16:34.312136,Desktop,Organic
8422,2026-05-16 08:11:56.231136,Desktop,Paid Social
8423,2026-05-17 02:17:57.448552,Mobile,Organic
8424,2026-05-12 19:00:35.113828,Desktop,Direct
8425,2026-05-19 15:23:42.768164,Mobile,Organic
8426,2026-05-11 08:29:49.922293,Tablet,Email
8427,2026-06-05 16:22:39.454241,Mobile,Organic
8428,2026-05-16 16:41:19.211883,Mobile,Paid Social
8429,2026-05-19 21:58:32.124362,Mobile,Paid Social
8430,2026-05-28 06:58:35.195163,Desktop,Email
8431,2026-05-14 11:52:10.635416,Mobile,Paid Social
8432,2026-06-04 00:42:18.096958,Desktop,Direct
8433,2026-05-11 11:53:49.883377,Mobile,Paid Social
8434,2026-05-18 23:33:17.977167,Desktop,Organic
8435,2026-05-24 00:48:24.806146,Desktop,Paid Social
8436,2026-06-05 02:25:33.417843,Tablet,Direct
8437,2026-05-10 18:14:04.930721,Mobile,Email
8438,2026-05-19 14:08:29.947206,Tablet,Direct
8439,2026-05-14 05:05:10.751269,Mobile,Email
8440,2026-06-03 01:30:12.417269,Tablet,Email
8441,2026-05-08 13:00:02.537337,Desktop,Email
8442,2026-05-14 21:10:01.224846,Tablet,Paid Social
8443,2026-06-01 04:06:20.284599,Mobile,Direct
8444,2026-05-24 06:54:25.431123,Mobile,Organic
8445,2026-05-10 00:44:11.674495,Desktop,Direct
8446,2026-05-31 19:01:59.210491,Desktop,Paid Social
8447,2026-06-04 02:39:20.084536,Desktop,Email
8448,2026-06-03 18:58:25.541599,Mobile,Direct
8449,2026-05-08 11:15:04.707161,Tablet,Organic
8450,2026-05-09 13:44:53.402755,Mobile,Email
8451,2026-06-04 14:39:44.713370,Tablet,Email
8452,2026-05-14 18:10:02.455171,Tablet,Email
8453,2026-05-06 21:43:24.684226,Tablet,Direct
8454,2026-05-23 01:51:10.672573,Desktop,Direct
8455,2026-05-19 08:06:08.848182,Desktop,Direct
8456,2026-05-31 13:08:52.515990,Mobile,Email
8457,2026-05-10 14:49:56.131615,Mobile,Direct
8458,2026-06-05 03:05:41.974105,Tablet,Paid Social
8459,2026-05-07 13:49:13.192852,Tablet,Paid Social
8460,2026-06-02 23:51:36.324350,Desktop,Organic
8461,2026-05-23 16:09:43.046821,Desktop,Paid Social
8462,2026-05-08 02:49:00.577202,Tablet,Email
8463,2026-05-18 00:56:28.781054,Mobile,Direct
8464,2026-05-31 13:42:55.300474,Mobile,Organic
8465,2026-05-24 18:43:58.210997,Desktop,Paid Social
8466,2026-05-19 10:34:40.828604,Desktop,Paid Social
8467,2026-05-30 18:42:03.870815,Mobile,Paid Social
8468,2026-05-11 12:39:56.974029,Desktop,Organic
8469,2026-05-16 21:58:59.227469,Desktop,Organic
8470,2026-05-14 15:08:24.838538,Mobile,Email
8471,2026-05-29 02:58:33.538355,Desktop,Direct
8472,2026-05-25 22:05:01.369430,Tablet,Organic
8473,2026-05-26 09:28:36.007800,Tablet,Organic
8474,2026-05-13 02:02:28.253130,Tablet,Email
8475,2026-06-01 14:27:13.000442,Mobile,Organic
8476,2026-05-16 18:12:10.778009,Desktop,Organic
8477,2026-05-11 02:02:02.633667,Tablet,Direct
8478,2026-05-12 21:16:39.900415,Desktop,Direct
8479,2026-06-03 23:51:24.916858,Mobile,Organic
8480,2026-05-28 14:38:38.522081,Mobile,Paid Social
8481,2026-05-20 10:57:51.012969,Mobile,Paid Social
8482,2026-05-11 08:20:39.283199,Tablet,Organic
8483,2026-05-27 20:21:32.460757,Desktop,Paid Social
8484,2026-06-02 09:04:57.628548,Tablet,Email
8485,2026-05-25 01:49:15.769810,Desktop,Paid Social
8486,2026-06-01 20:50:01.055075,Desktop,Email
8487,2026-05-08 08:13:01.662309,Tablet,Organic
8488,2026-05-31 10:39:58.116258,Desktop,Direct
8489,2026-05-09 16:04:40.409050,Mobile,Email
8490,2026-06-03 10:00:06.155709,Tablet,Direct
8491,2026-05-22 12:41:01.584696,Desktop,Organic
8492,2026-05-22 12:50:56.514551,Desktop,Organic
8493,2026-05-20 01:49:38.390404,Tablet,Email
8494,2026-06-04 10:42:15.781027,Mobile,Organic
8495,2026-05-19 13:28:13.443642,Mobile,Direct
8496,2026-05-24 03:40:35.236081,Mobile,Email
8497,2026-05-28 03:24:49.224312,Mobile,Organic
8498,2026-05-19 14:01:48.895315,Desktop,Email
8499,2026-05-15 23:53:53.563725,Desktop,Organic
8500,2026-05-22 17:07:07.057618,Tablet,Organic
8501,2026-05-26 12:41:27.351961,Mobile,Paid Social
8502,2026-05-13 02:38:41.236144,Mobile,Organic
8503,2026-06-04 06:12:51.594622,Mobile,Paid Social
8504,2026-05-17 03:25:42.084436,Tablet,Direct
8505,2026-06-02 21:42:29.996360,Tablet,Paid Social
8506,2026-06-04 19:49:07.960200,Tablet,Direct
8507,2026-05-15 23:50:41.411736,Mobile,Paid Social
8508,2026-05-23 03:47:17.234696,Tablet,Direct
8509,2026-05-16 10:29:30.858335,Desktop,Email
8510,2026-05-18 15:49:18.467118,Desktop,Email
8511,2026-05-10 16:43:40.591034,Desktop,Direct
8512,2026-05-13 04:46:17.650632,Mobile,Organic
8513,2026-05-22 16:57:55.902759,Tablet,Email
8514,2026-05-13 01:35:07.028507,Desktop,Direct
8515,2026-05-29 23:27:13.026580,Tablet,Organic
8516,2026-05-27 09:55:37.204181,Mobile,Direct
8517,2026-06-05 18:23:49.661878,Mobile,Organic
8518,2026-05-21 04:01:27.756304,Desktop,Email
8519,2026-06-05 08:44:22.283013,Mobile,Email
8520,2026-05-12 01:58:23.604069,Desktop,Organic
8521,2026-06-01 01:15:16.727728,Tablet,Email
8522,2026-05-18 00:06:02.249798,Mobile,Email
8523,2026-05-15 06:06:57.612862,Desktop,Email
8524,2026-05-16 08:33:29.634747,Mobile,Paid Social
8525,2026-05-25 15:26:18.323918,Tablet,Organic
8526,2026-06-04 01:18:07.537099,Mobile,Direct
8527,2026-05-19 17:09:10.115362,Desktop,Organic
8528,2026-05-31 12:26:24.168361,Tablet,Email
8529,2026-05-07 02:25:45.683671,Desktop,Direct
8530,2026-06-04 17:11:26.774741,Mobile,Paid Social
8531,2026-06-04 09:01:07.893632,Desktop,Email
8532,2026-05-28 23:23:34.200499,Tablet,Paid Social
8533,2026-05-13 06:39:26.348115,Mobile,Organic
8534,2026-05-16 11:08:54.718557,Mobile,Organic
8535,2026-05-23 10:52:13.821739,Tablet,Direct
8536,2026-05-12 01:15:49.923809,Mobile,Paid Social
8537,2026-05-31 22:22:13.256851,Mobile,Organic
8538,2026-05-21 22:03:58.030780,Tablet,Organic
8539,2026-05-20 01:34:42.284080,Mobile,Email
8540,2026-05-18 09:03:09.963014,Mobile,Email
8541,2026-05-09 10:46:44.115869,Tablet,Direct
8542,2026-05-13 10:06:49.197144,Tablet,Paid Social
8543,2026-06-03 16:51:25.503178,Mobile,Direct
8544,2026-05-23 12:17:38.659194,Mobile,Paid Social
8545,2026-05-17 10:24:55.899700,Tablet,Organic
8546,2026-06-03 13:20:40.142069,Tablet,Organic
8547,2026-05-18 18:04:53.199683,Tablet,Direct
8548,2026-05-28 12:04:29.772929,Mobile,Paid Social
8549,2026-05-20 13:51:48.068911,Desktop,Email
8550,2026-05-25 07:52:29.634902,Desktop,Email
8551,2026-05-31 00:56:14.528747,Mobile,Email
8552,2026-05-23 17:55:12.251850,Desktop,Direct
8553,2026-05-17 20:42:30.413974,Mobile,Organic
8554,2026-05-22 11:16:31.180936,Desktop,Email
8555,2026-05-19 19:47:32.544434,Desktop,Paid Social
8556,2026-05-10 16:06:30.739885,Mobile,Organic
8557,2026-05-31 16:08:33.849771,Mobile,Email
8558,2026-05-17 22:10:11.133379,Desktop,Paid Social
8559,2026-05-20 02:31:59.464584,Tablet,Direct
8560,2026-05-23 04:04:59.282391,Tablet,Paid Social
8561,2026-05-22 13:26:30.142169,Mobile,Paid Social
8562,2026-05-07 02:39:28.245703,Desktop,Direct
8563,2026-06-04 06:37:06.648056,Mobile,Organic
8564,2026-05-08 22:56:49.229043,Desktop,Organic
8565,2026-05-09 03:56:28.224762,Tablet,Paid Social
8566,2026-05-26 17:54:27.176191,Tablet,Paid Social
8567,2026-05-21 12:08:06.786705,Tablet,Organic
8568,2026-05-11 04:12:45.862502,Tablet,Direct
8569,2026-06-04 01:29:41.380056,Mobile,Paid Social
8570,2026-06-04 15:48:05.992264,Desktop,Organic
8571,2026-05-26 08:37:43.964797,Desktop,Direct
8572,2026-05-29 03:27:44.911510,Desktop,Direct
8573,2026-05-26 22:32:06.587929,Desktop,Direct
8574,2026-05-21 19:48:44.009569,Desktop,Organic
8575,2026-05-25 05:03:18.937176,Tablet,Direct
8576,2026-05-16 16:24:44.888594,Mobile,Direct
8577,2026-06-02 14:29:33.395522,Mobile,Paid Social
8578,2026-06-05 04:30:16.783920,Mobile,Paid Social
8579,2026-05-25 05:17:13.927248,Tablet,Direct
8580,2026-05-26 03:14:17.324669,Mobile,Paid Social
8581,2026-05-12 08:53:57.816900,Tablet,Direct
8582,2026-05-11 02:59:46.926538,Desktop,Organic
8583,2026-05-07 04:49:10.998199,Tablet,Paid Social
8584,2026-05-16 21:10:04.414426,Desktop,Direct
8585,2026-05-09 18:29:27.576598,Desktop,Email
8586,2026-05-25 04:11:38.441677,Mobile,Paid Social
8587,2026-05-08 12:49:11.832390,Desktop,Email
8588,2026-05-24 07:28:56.699532,Tablet,Organic
8589,2026-05-20 05:42:34.369911,Mobile,Paid Social
8590,2026-05-13 12:39:08.333793,Tablet,Direct
8591,2026-05-22 13:32:51.212429,Desktop,Direct
8592,2026-05-20 08:08:50.250104,Mobile,Paid Social
8593,2026-05-12 22:02:34.029100,Mobile,Organic
8594,2026-06-04 11:08:13.132297,Desktop,Paid Social
8595,2026-05-09 19:54:03.140710,Desktop,Direct
8596,2026-06-04 00:11:52.574468,Mobile,Organic
8597,2026-05-31 21:49:27.830325,Desktop,Paid Social
8598,2026-05-19 16:44:52.864632,Desktop,Organic
8599,2026-06-05 00:40:39.339433,Mobile,Paid Social
8600,2026-05-22 09:01:59.984222,Tablet,Paid Social
8601,2026-05-08 21:50:42.698470,Desktop,Direct
8602,2026-05-27 10:33:26.145635,Tablet,Email
8603,2026-05-24 01:37:59.922004,Mobile,Organic
8604,2026-06-04 11:41:24.334386,Tablet,Organic
8605,2026-05-22 00:55:29.721257,Tablet,Paid Social
8606,2026-05-06 20:14:18.793805,Desktop,Organic
8607,2026-05-18 10:31:12.560046,Mobile,Email
8608,2026-05-25 08:54:33.490808,Mobile,Organic
8609,2026-05-07 11:32:33.510475,Mobile,Paid Social
8610,2026-06-01 21:50:59.099803,Desktop,Direct
8611,2026-05-31 02:39:29.666805,Desktop,Paid Social
8612,2026-05-19 15:25:51.290493,Tablet,Paid Social
8613,2026-06-03 11:04:46.135264,Mobile,Paid Social
8614,2026-05-18 09:23:59.978547,Tablet,Direct
8615,2026-06-05 03:32:05.061073,Tablet,Paid Social
8616,2026-05-24 21:57:54.784940,Mobile,Paid Social
8617,2026-05-27 07:05:18.523762,Tablet,Paid Social
8618,2026-06-01 01:49:09.436160,Desktop,Email
8619,2026-05-21 23:44:02.974456,Mobile,Organic
8620,2026-06-05 13:07:40.677956,Tablet,Direct
8621,2026-05-12 14:41:18.036867,Tablet,Paid Social
8622,2026-05-26 07:52:49.336759,Mobile,Email
8623,2026-06-05 09:56:49.390102,Mobile,Paid Social
8624,2026-05-24 13:37:14.601298,Mobile,Direct
8625,2026-05-07 02:23:41.234867,Desktop,Direct
8626,2026-06-03 06:17:36.024853,Mobile,Email
8627,2026-05-25 23:45:31.518718,Desktop,Direct
8628,2026-05-20 22:52:30.066238,Tablet,Email
8629,2026-05-11 19:16:22.529885,Mobile,Paid Social
8630,2026-05-20 11:37:09.177828,Desktop,Direct
8631,2026-05-22 00:49:49.672741,Desktop,Email
8632,2026-05-29 17:48:35.797797,Mobile,Paid Social
8633,2026-05-08 05:47:34.992197,Tablet,Direct
8634,2026-05-13 03:03:07.792443,Tablet,Paid Social
8635,2026-05-15 12:31:35.533955,Desktop,Organic
8636,2026-05-12 10:55:11.610439,Mobile,Email
8637,2026-05-29 13:52:44.648950,Desktop,Email
8638,2026-05-24 22:49:02.188993,Tablet,Direct
8639,2026-05-16 01:29:00.509412,Tablet,Organic
8640,2026-05-07 21:11:27.309346,Desktop,Direct
8641,2026-05-09 14:23:08.459062,Mobile,Email
8642,2026-05-18 13:59:58.706564,Desktop,Paid Social
8643,2026-05-31 19:04:43.395475,Tablet,Organic
8644,2026-05-24 02:14:17.310521,Tablet,Paid Social
8645,2026-05-26 23:46:40.296506,Desktop,Organic
8646,2026-06-04 12:03:32.120737,Mobile,Organic
8647,2026-05-20 17:55:28.949675,Desktop,Paid Social
8648,2026-05-28 06:58:27.161005,Desktop,Direct
8649,2026-06-02 09:00:57.493220,Mobile,Organic
8650,2026-05-30 05:48:59.702372,Mobile,Paid Social
8651,2026-06-01 13:20:59.802167,Tablet,Organic
8652,2026-05-20 13:05:42.493707,Desktop,Email
8653,2026-05-30 23:51:16.860368,Tablet,Paid Social
8654,2026-05-21 00:17:43.932576,Desktop,Email
8655,2026-06-05 05:42:00.080103,Mobile,Paid Social
8656,2026-05-12 03:03:47.287097,Desktop,Email
8657,2026-05-24 13:26:09.542452,Tablet,Email
8658,2026-05-09 14:02:11.097855,Mobile,Email
8659,2026-05-15 12:32:28.852640,Mobile,Email
8660,2026-05-12 07:10:44.263386,Mobile,Paid Social
8661,2026-05-13 14:56:50.261253,Tablet,Paid Social
8662,2026-05-28 22:59:53.632446,Mobile,Email
8663,2026-05-31 03:31:47.038357,Tablet,Paid Social
8664,2026-05-28 19:37:29.306743,Tablet,Email
8665,2026-05-23 05:42:53.479267,Tablet,Direct
8666,2026-06-01 12:09:14.565084,Tablet,Organic
8667,2026-05-30 04:41:01.593528,Desktop,Organic
8668,2026-05-07 06:18:15.257074,Tablet,Organic
8669,2026-06-04 03:59:29.963144,Mobile,Direct
8670,2026-05-11 14:10:45.104154,Mobile,Organic
8671,2026-05-29 02:59:54.698768,Tablet,Direct
8672,2026-05-23 12:04:17.233186,Tablet,Organic
8673,2026-05-24 17:01:07.522825,Tablet,Organic
8674,2026-05-31 22:22:06.404548,Mobile,Organic
8675,2026-05-13 13:37:38.715058,Desktop,Paid Social
8676,2026-05-13 10:04:09.804956,Tablet,Email
8677,2026-05-16 22:32:02.422034,Mobile,Paid Social
8678,2026-05-28 07:46:03.644470,Tablet,Organic
8679,2026-06-01 12:11:18.293637,Desktop,Paid Social
8680,2026-05-25 02:33:20.828514,Mobile,Organic
8681,2026-05-12 09:17:57.242659,Mobile,Direct
8682,2026-05-20 06:20:40.579694,Tablet,Organic
8683,2026-05-26 05:12:13.219199,Mobile,Organic
8684,2026-05-07 14:16:08.161583,Mobile,Organic
8685,2026-05-27 12:20:44.515311,Desktop,Organic
8686,2026-06-05 08:22:42.574008,Mobile,Email
8687,2026-05-28 03:27:28.477055,Tablet,Organic
8688,2026-05-18 00:03:37.538745,Tablet,Email
8689,2026-05-25 09:53:19.865102,Mobile,Direct
8690,2026-05-11 17:42:24.825958,Desktop,Direct
8691,2026-05-25 10:24:25.966527,Tablet,Direct
8692,2026-05-28 06:01:11.719661,Mobile,Email
8693,2026-06-05 14:07:20.546700,Desktop,Paid Social
8694,2026-05-13 12:57:50.863088,Desktop,Paid Social
8695,2026-05-21 06:24:13.267716,Tablet,Paid Social
8696,2026-05-25 20:02:25.861155,Desktop,Email
8697,2026-06-01 21:20:03.529084,Desktop,Direct
8698,2026-05-22 02:12:11.626697,Mobile,Email
8699,2026-06-05 04:01:19.366697,Tablet,Direct
8700,2026-05-08 06:52:22.030423,Desktop,Paid Social
8701,2026-05-16 03:07:31.249495,Desktop,Email
8702,2026-05-29 17:55:24.974947,Tablet,Paid Social
8703,2026-05-30 11:23:58.880405,Mobile,Paid Social
8704,2026-05-13 12:02:04.741268,Mobile,Paid Social
8705,2026-05-08 06:25:22.736142,Mobile,Paid Social
8706,2026-05-27 12:15:27.625830,Tablet,Email
8707,2026-06-02 00:07:10.984176,Desktop,Organic
8708,2026-05-14 23:08:52.637102,Mobile,Email
8709,2026-05-30 13:22:35.944740,Tablet,Paid Social
8710,2026-05-26 08:26:51.832501,Tablet,Organic
8711,2026-05-30 21:59:55.683367,Mobile,Direct
8712,2026-05-16 06:48:29.949174,Mobile,Organic
8713,2026-05-22 09:55:08.891371,Mobile,Paid Social
8714,2026-05-13 06:21:07.068916,Desktop,Email
8715,2026-05-14 21:37:05.941576,Mobile,Direct
8716,2026-05-31 01:18:41.736602,Tablet,Email
8717,2026-05-27 04:34:56.531334,Desktop,Paid Social
8718,2026-05-07 12:59:41.587322,Tablet,Email
8719,2026-06-05 02:13:15.053164,Mobile,Organic
8720,2026-05-08 00:30:47.671304,Desktop,Email
8721,2026-05-23 05:39:35.908279,Mobile,Direct
8722,2026-05-27 13:30:14.689527,Desktop,Email
8723,2026-05-23 09:15:04.840253,Desktop,Organic
8724,2026-05-14 01:14:23.943615,Mobile,Direct
8725,2026-06-05 07:16:57.665787,Desktop,Direct
8726,2026-05-29 22:14:40.776898,Desktop,Email
8727,2026-05-12 12:05:13.212717,Mobile,Organic
8728,2026-05-31 04:11:58.084233,Tablet,Direct
8729,2026-05-18 17:26:08.027739,Tablet,Direct
8730,2026-05-21 00:00:34.382512,Mobile,Direct
8731,2026-05-07 15:14:49.018531,Tablet,Direct
8732,2026-05-28 16:49:44.113055,Mobile,Email
8733,2026-05-13 23:06:13.005648,Desktop,Organic
8734,2026-05-11 14:28:11.214995,Desktop,Direct
8735,2026-06-02 13:57:30.754433,Tablet,Email
8736,2026-05-31 12:53:37.629457,Tablet,Paid Social
8737,2026-05-27 12:26:45.631418,Tablet,Organic
8738,2026-05-13 10:24:32.169691,Mobile,Organic
8739,2026-05-12 18:57:08.171474,Mobile,Direct
